, ,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
834,834,5.335999999999667,-0.0222703476721924,0.0668877581228084,0,-1.3575651643176536,-0.4487628447613285,0.0176683635486558,0,-1.1504149882337746,1.1586579497656513,-0.4000785478455748,0,-2.0044613577408703,-0.0901786717225587,0.057102958227008,0,2.101310400478309,-0.4380989186906578,-0.0170728790655481,0,-0.6610528258983712,1.0350101426829577,0.5785564788245052,0,-1.412309122188244,0.0682005489131148,0.4209024851209633,0,2.026718801917163,0.6586136405338668,0.206862140190519,0,0.6633781262100041,-1.4375416669354122,-0.058939750421397,0,2.7646354368974566,-0.0495883090676419,0.4025343896787424,0,-1.8528453729245569,0.7028568514588474,-0.2307976881147641,0,0.2111068843997665,-1.4308369625881128,0.0312730690351992,0,2.291430026987387
835,835,5.339999999999667,-0.0219986048924402,0.0682051528719683,0,-1.3583662506969485,-0.4486922729086393,0.0176101985074304,0,-1.1494066667416891,1.1570577840406686,-0.3999509606883256,0,-2.0026063570737085,-0.0899437142044304,0.0592645488031515,0,2.101109894684206,-0.4381676905297112,-0.0172334950354221,0,-0.6630273309380355,1.0373447754981415,0.5853698963086449,0,-1.415740259052982,0.0698881783441276,0.422299755374874,0,2.0202494596844947,0.6594367836498553,0.205452789927144,0,0.6602012616645614,-1.437767965010075,-0.0557962061942229,0,2.764189941056198,-0.0479744814402142,0.4038210076839471,0,-1.8593298210946685,0.7019212503101543,-0.2349357871898385,0,0.214218681214638,-1.4307042814615183,0.0337964595081224,0,2.2936844034984047
836,836,5.343999999999666,-0.0217222544057945,0.0693716439936717,0,-1.3591694494668292,-0.4486222307714074,0.0174777562285135,0,-1.1483320320570332,1.1554595397230736,-0.3994669333753744,0,-2.000753089982749,-0.0897001399063254,0.0614211008518561,0,2.1009101624711533,-0.4382370627021571,-0.0173839781411032,0,-0.6650112016061477,1.0397060182335875,0.5920027675536463,0,-1.4191730859012404,0.071580930987769,0.4235736264653407,0,2.0135926320336237,0.660254112795351,0.203990616049467,0,0.6570055690243249,-1.4379816535585814,-0.0526319024577805,0,2.7637292590799403,-0.0463560199666499,0.4049699810500863,0,-1.8658798696392167,0.7009694188668691,-0.2389839314830127,0,0.2174145967912376,-1.4305614786416805,0.0363227110644208,0,2.2959239173323223
837,837,5.347999999999666,-0.0214378117782017,0.0716609578011922,0,-1.3585484570996726,-0.4485519350984692,0.0176088533621187,0,-1.1484101978545151,1.1538625345461635,-0.3992254194472462,0,-1.998654001953776,-0.0894477443481434,0.0636510707191441,0,2.099508006556529,-0.4383109411866985,-0.0187813439147491,0,-0.6683104712615068,1.0420921019804927,0.5980553156765475,0,-1.4220284019258147,0.0732751930306146,0.4236796386050018,0,2.0061603162291592,0.6610665084080851,0.2028237235447439,0,0.6550433467300665,-1.438183771935863,-0.0498251721326825,0,2.7637102219448417,-0.044736641703549,0.4049210604876703,0,-1.8725717942640008,0.6999993360547343,-0.2437031151658867,0,0.2220587729890613,-1.430406042272956,0.0396911722035591,0,2.2981840706663683
838,838,5.3519999999996655,-0.0211446655562553,0.0738014449383162,0,-1.3583629274352895,-0.4484811867353145,0.0177166724385989,0,-1.1482132044319824,1.1522661820370643,-0.3990892220527254,0,-1.9964895311392223,-0.0891861454008411,0.0659675743468418,0,2.0981394694578697,-0.4383889325892769,-0.019703008827581,0,-0.6713523925017519,1.0445016821853144,0.603870834823676,0,-1.4251155696825402,0.0749705399843655,0.4240013189862428,0,1.998933809723372,0.6618742036213119,0.2016479958973189,0,0.6527750432535865,-1.4383745483658052,-0.0469808138918407,0,2.76343654405754,-0.0431167954915561,0.4050880464364391,0,-1.879166494000189,0.6990115791491287,-0.2480275820530447,0,0.2264343540186521,-1.4302375998719803,0.0429007742443885,0,2.300493747611954
839,839,5.355999999999665,-0.0208432713906348,0.0758497301018605,0,-1.3586123798393412,-0.4484100337162259,0.0178174224678512,0,-1.147714422380631,1.150670045008917,-0.3990645864624482,0,-1.9942510827907984,-0.0889152011670509,0.0683125904162096,0,2.0968775641873805,-0.4384695846637115,-0.0202950809036366,0,-0.6741947080254775,1.0469338012197469,0.6094483938715622,0,-1.4284172514975082,0.0766676700988399,0.4244799858890674,0,1.991867070190932,0.662677203563714,0.2004781922544049,0,0.650241561505293,-1.438553875120371,-0.0441147451195391,0,2.7629458901233748,-0.0414958031301038,0.4054056386912527,0,-1.885667361807252,0.6980074163948833,-0.252061336686863,0,0.2306045862774598,-1.4300567991644542,0.0459502383468432,0,2.302858682920527
840,840,5.359999999999665,-0.0205336857929023,0.0779015985470442,0,-1.3592377584790123,-0.4483384250021021,0.017938859788654,0,-1.1469133043583686,1.14907363523117,-0.3991665310007105,0,-1.99193023788208,-0.0886347720960969,0.070692400611409,0,2.095686851470412,-0.4385519083269811,-0.020663632713706,0,-0.676845522141975,1.0493875681789508,0.6148089710110533,0,-1.431913302492301,0.0783669861830699,0.425045001489666,0,1.9849899555540136,0.6634755822507097,0.1993283498766332,0,0.6474624631954837,-1.4387217297959374,-0.0412463784163711,0,2.7622558066234446,-0.0398732955131729,0.405800660907495,0,-1.892118277146208,0.6969877375930481,-0.2558922085824417,0,0.2346482496206691,-1.429864235528573,0.0488540375610315,0,2.305304769571918
841,841,5.363999999999664,-0.0202156572208277,0.080036650893428,0,-1.360224764782317,-0.4482660675866418,0.0181506172189807,0,-1.145903121449569,1.1474762947570951,-0.399446078147802,0,-1.9895304910542653,-0.0883446849474974,0.0731201504423445,0,2.094505700864562,-0.4386352289746136,-0.0208796195758795,0,-0.6794037058552982,1.0518622004867124,0.6199816388205743,0,-1.4356232345460689,0.0800686802276213,0.4256454892727414,0,1.97821404853304,0.664269397384224,0.198190727755414,0,0.6444594290702619,-1.4388781108607178,-0.0383779096575404,0,2.7613638910982146,-0.038249123376219,0.4062200413478817,0,-1.8984401894935656,0.6959531469758803,-0.2595887681786635,0,0.2385519231132001,-1.4296604421121968,0.0516294621066754,0,2.307823389772631
842,842,5.367999999999664,-0.0198889167025286,0.0822274508050491,0,-1.3615671140055945,-0.4481926295871734,0.0184381892537503,0,-1.1447155024160525,1.145877318691208,-0.3998973982721155,0,-1.987059633413112,-0.088044803315928,0.0755753647593352,0,2.093317262188052,-0.4387190946888842,-0.020994247437855,0,-0.6818440953523482,1.0543570350846685,0.6249958202071085,0,-1.439512193515628,0.0817728538835903,0.4262706694644954,0,1.9715571946605177,0.6650586760864383,0.1970579529810407,0,0.6412755693476097,-1.439023010569945,-0.0355065644757496,0,2.760295860615288,-0.0366232226982177,0.4066552661112669,0,-1.9047195620173136,0.6949040822031854,-0.2631820304130404,0,0.2423495581898254,-1.4294459112366589,0.0542829586111569,0,2.310416958142461
843,843,5.371999999999663,-0.0195533422534931,0.0844410124764596,0,-1.3632132065196194,-0.4481178832602522,0.018775925366495,0,-1.143325044866344,1.1442760763795727,-0.4005015525201315,0,-1.9845061603419023,-0.0877350725888237,0.0780398161767396,0,2.092124310787726,-0.4388032111458899,-0.0210432510925538,0,-0.6842022110333461,1.0568715270387357,0.6298808929588825,0,-1.443570886693451,0.0834795957647731,0.4269177617284658,0,1.9650058344109391,0.6658434167652352,0.1959224956858035,0,0.6379442156420905,-1.43915640459634,-0.0326275450393607,0,2.759076729660665,-0.034995540436716,0.4071035287150602,0,-1.9109711057383183,0.6938408983725171,-0.2666910966443963,0,0.2460753306497184,-1.429221114191058,0.0568201920707961,0,2.3130844730214744
844,844,5.375999999999663,-0.0192090144226208,0.086616731445458,0,-1.3651023541727525,-0.4480419024581638,0.0190657890328562,0,-1.141785424285044,1.1426720144119344,-0.4012396481664922,0,-1.9818342661459696,-0.0874156029067494,0.0804607132351467,0,2.090875594131841,-0.4388873681469069,-0.0210421289973823,0,-0.6865750668270485,1.0594052162285474,0.6346541292292822,0,-1.4478031788666457,0.0851890901805851,0.4276230098096407,0,1.9585554700433443,0.6666234952760601,0.1947431212899316,0,0.6345018955057166,-1.4392781475847882,-0.0296986377836861,0,2.757695515211978,-0.033365926684489,0.4076015123048332,0,-1.9171510605189253,0.6927639287044038,-0.2701156158631955,0,0.2497958937296757,-1.4289865385402991,0.0592321592618891,0,2.3158467343512004
845,845,5.379999999999662,-0.0188561439042938,0.0887409996733396,0,-1.367172034671757,-0.4479649247365657,0.0193043320194509,0,-1.1401464377607384,1.1410646264132274,-0.4021027701460303,0,-1.9790557461984215,-0.0870866032934144,0.0828327161951384,0,2.089483738542796,-0.4389714172082625,-0.0210088451377067,0,-0.6889591189577524,1.061957706645216,0.6393333599339636,0,-1.4521872860930312,0.0869015781779619,0.4283837212023543,0,1.9521865260038032,0.6673987122317754,0.1935163656698682,0,0.6310018789879072,-1.4393879895074286,-0.0267074862826693,0,2.756180716810075,-0.0317341698389048,0.4081479249007601,0,-1.9233143561982224,0.6916734940598916,-0.2734635006523676,0,0.2535070646538097,-1.428742679213002,0.0615232736919568,0,2.318689659677041
846,846,5.383999999999662,-0.0184949149333921,0.0908209288907656,0,-1.369458604861763,-0.4478870848032896,0.0195142142185781,0,-1.1384180516390818,1.1394534307918145,-0.4030846657599917,0,-1.9761922934599128,-0.0867482349998322,0.0851670773329563,0,2.088036164226068,-0.439055278005122,-0.0209590151888093,0,-0.6913499880153438,1.064528676628817,0.6439364225086001,0,-1.4567044478115967,0.0886172286847582,0.4291826604831353,0,1.9458119647527368,0.6681689078326549,0.1922519005009297,0,0.6274029964025291,-1.4394856889076797,-0.0236567175812711,0,2.75452312466094,-0.0301001284151168,0.4087257552321049,0,-1.9294091664608932,0.6905698694206798,-0.2767451689606149,0,0.2572399251836059,-1.4284899876117194,0.0637043453373092,0,2.3216138404396016
847,847,5.3879999999996615,-0.0181254834284192,0.0928635274953575,0,-1.3719279651147371,-0.4478084513962172,0.019710141344551,0,-1.1365641434880631,1.1378379712686526,-0.4041789612714198,0,-1.9732374440955205,-0.0864006109833491,0.0874760424405205,0,2.0865250190609754,-0.4391389221934231,-0.0209048482256842,0,-0.6937422903453868,1.067117871096806,0.6484795239655873,0,-1.461344481693016,0.090336143200342,0.43000309075068,0,1.9395130028371883,0.6689339491912663,0.1909555805075641,0,0.6237416543359858,-1.4395710163312334,-0.0205494279341361,0,2.7527547644944352,-0.0284637208551973,0.4093206093350879,0,-1.9355507976827533,0.6894532953256722,-0.279968660921506,0,0.2609946223550754,-1.428228868353978,0.0657873104693667,0,2.3246071985542063
848,848,5.391999999999661,-0.0177479746017232,0.0948766165020033,0,-1.3745669048096905,-0.4477290478769504,0.0199024790511389,0,-1.1345911401170892,1.1362178188625156,-0.4053786810455161,0,-1.970203734834515,-0.0860438010183964,0.0897699424021793,0,2.0849699394168493,-0.4392223589334492,-0.0208548799391934,0,-0.6961742424707973,1.069725090551406,0.6529757946442735,0,-1.4661133271359337,0.0920583669079514,0.43083171044587,0,1.933195062688456,0.6696937236894844,0.1896322285147103,0,0.6199979869293152,-1.4396437574645915,-0.0173896035279758,0,2.7508712839640337,-0.0268249257644815,0.4099172738254982,0,-1.9416668129992596,0.6883239858195683,-0.2831401464886938,0,0.264757185293462,-1.4279596797450782,0.0677835997487657,0,2.327654673787291
849,849,5.395999999999661,-0.01736248405386,0.0968674411730835,0,-1.37735222835628,-0.4476488677162778,0.0200978645324751,0,-1.1325354543142834,1.1345925727235442,-0.4066767767889387,0,-1.9671136471011,-0.0856778372500118,0.0920578811558028,0,2.083347112013884,-0.4393056255647466,-0.0208157023663871,0,-0.6985785769096047,1.07235017776701,0.6574349598131454,0,-1.4709746264878332,0.0937838914563191,0.4316551228719836,0,1.9268917577542743,0.6704481323504975,0.1882848351836967,0,0.6161583869598396,-1.439703714326288,-0.0141813423753045,0,2.7488760869032065,-0.0251837725921109,0.4105037626924215,0,-1.9478344605765785,0.6871821318710281,-0.2862652317684395,0,0.2685718106268526,-1.4276827323587462,0.069705268385993,0,2.330768380192863
850,850,5.39999999999966,-0.0169690828108584,0.0988417928991966,0,-1.380295561662436,-0.4475678871687389,0.020299929337934,0,-1.1303535528652835,1.1329618606449718,-0.408066055577385,0,-1.96395341949964,-0.085302724056614,0.0943461426110075,0,2.081682696929536,-0.4393887766435053,-0.0207909486786515,0,-0.7010367327893292,1.0749930068392166,0.6618642297470894,0,-1.475958439328925,0.0955126634525747,0.4324626909765588,0,1.9205572853666988,0.671197083816377,0.1869149731399634,0,0.6122637279110076,-1.439750705332812,-0.0109287239803696,0,2.7467896175356064,-0.0235403380471237,0.4110683207314537,0,-1.9540218728301413,0.6860279110198167,-0.2893465757741273,0,0.2723627023906706,-1.4273982923660722,0.071563074997616,0,2.3339074238201207
851,851,5.40399999999966,-0.0165678223550357,0.1008042796132461,0,-1.3833743830538594,-0.4474860719225722,0.0205110284263166,0,-1.128068879271613,1.1313253422691554,-0.409538324013405,0,-1.96073760272478,-0.0849184421845105,0.0966405072325158,0,2.07997884156285,-0.4394718800722511,-0.0207838525415214,0,-0.7034788593172226,1.0776534697853528,0.6662672114637688,0,-1.4810288243680376,0.0972445878658386,0.4332440807885822,0,1.914196388334476,0.6719404946881408,0.1855247488981486,0,0.6082735761784495,-1.4397845662592317,-0.00763616475127,0,2.744599155600185,-0.0218947402297806,0.4116010134389538,0,-1.960240516378564,0.684861486743323,-0.2923879063206087,0,0.2762125450282022,-1.427106583283347,0.0733676275989874,0,2.337102573294923
852,852,5.407999999999659,-0.0161587396065825,0.1027582411716865,0,-1.38659410218438,-0.4474033830482086,0.0207319729962496,0,-1.1257044767611295,1.129682710183425,-0.4110853383743039,0,-1.9574781921903484,-0.0845249551971585,0.0989448196403746,0,2.078225620664204,-0.4395550106237945,-0.0207956906185918,0,-0.705967104804639,1.0803314678333626,0.6706457862047732,0,-1.486209214730267,0.0989795336948456,0.4339906893163643,0,1.9078065139132812,0.6726782850783706,0.1841146711666747,0,0.6041990444321166,-1.4398051499435842,-0.0043078655195925,0,2.7423122540831826,-0.0202471333270956,0.4120930866100655,0,-1.966517023578631,0.6836830180238248,-0.2953895553195086,0,0.2800419988812057,-1.4268077897260372,0.0751283345913794,0,2.340315244113253
853,853,5.411999999999659,-0.015741862478954,0.1047056032594401,0,-1.389953461391818,-0.447319782388669,0.0209622859543005,0,-1.123201752744909,1.1280336904002888,-0.4126987252558516,0,-1.9541525021469357,-0.084122215529351,0.1012615426317269,0,2.076446135123528,-0.4396382469314273,-0.0208273260930547,0,-0.7084394546621291,1.083026899438384,0.6749984407837827,0,-1.4914683897296837,0.1007173388506182,0.4346949921472253,0,1.9014168461053444,0.6734103775495606,0.182685379993037,0,0.6000729766285697,-1.4398123258918616,-0.0009479745294641,0,2.739946846241906,-0.0185977047225463,0.4125363826613986,0,-1.9728731180544896,0.6824926601726087,-0.2983525739860866,0,0.2839278032388889,-1.4265020621647413,0.0768534346516961,0,2.343575913542903
854,854,5.415999999999658,-0.015317213774864,0.1066474500032201,0,-1.3934241521196613,-0.4472352330877548,0.021201683376999,0,-1.1206101980049636,1.1263780450857634,-0.4143692433355022,0,-1.9507829655802829,-0.0837101673911007,0.1035926044360407,0,2.074626021199563,-0.4397216678756703,-0.02087859357624,0,-0.7109305016686691,1.0857396543734732,0.679322801252963,0,-1.4968197829478394,0.1024578152264446,0.4353507812082432,0,1.894936680587933,0.6741366990100195,0.1812380876565816,0,0.5958404538474711,-1.4398059806068526,0.0024392325348646,0,2.73747670415615,-0.0169466725923296,0.4129233400491413,0,-1.9792186695450047,0.6812905729604456,-0.3012751938872395,0,0.2878492973347046,-1.426189521825347,0.0785499171943388,0,2.3468706721200867
855,855,5.419999999999658,-0.014884812945417,0.1085845406412517,0,-1.3970487115453132,-0.4471497023136893,0.0214489621821273,0,-1.117905998128378,1.1247155708587442,-0.4160884917756755,0,-1.9473606631745648,-0.0832887513721082,0.1059386073902713,0,2.0727985735875696,-0.4398053505786969,-0.0209489671089715,0,-0.7134728702636085,1.0884696047372917,0.6836138019620362,0,-1.5022741994510722,0.1042007474122045,0.4359510553743482,0,1.8884625296263813,0.6748571761485441,0.1797723671694796,0,0.5915439821491992,-1.4397860158591034,0.0058500935795298,0,2.734926366909807,-0.0152942772610193,0.4132490052977503,0,-1.985664329189992,0.680076922293621,-0.3041559221774648,0,0.2917595171686017,-1.425870263789847,0.0802241544572725,0,2.3501763372840863
856,856,5.4239999999996575,-0.0144446816817772,0.1105159357656645,0,-1.4007823445949732,-0.4470631630781994,0.0217025903933482,0,-1.1150690306155286,1.1230461001472145,-0.4178473596698238,0,-1.9438781646970813,-0.0828579053476144,0.1083002482252529,0,2.0709642715366274,-0.4398893706180264,-0.0210380997534805,0,-0.7160117560072841,1.0912165982266535,0.6878650209078049,0,-1.5078049969763014,0.1059458993191639,0.436491174187423,0,1.8819429894325437,0.6755717378190145,0.1782890400372874,0,0.5871458434532043,-1.4397523489606352,0.0092806556950078,0,2.7322751567804318,-0.0136407847735164,0.4135065321994514,0,-1.9921219031509896,0.6788518813536712,-0.3069928246413327,0,0.2957654368579129,-1.425544363690212,0.0818805193054248,0,2.3535401678638834
857,857,5.427999999999657,-0.0139968432201039,0.1124414051232675,0,-1.4046231370181053,-0.4469755928086683,0.021961590479512,0,-1.1121481689730788,1.1213695004399098,-0.4196371952154948,0,-1.9403561926336983,-0.0824175669136106,0.110677410968857,0,2.069041373829,-0.439973799404833,-0.0211447550242829,0,-0.7185629499666664,1.09398045504554,0.6920694483448182,0,-1.5134212179800244,0.1076930147037356,0.4369659846017106,0,1.8753616645581324,0.6762803133688575,0.1767880266916979,0,0.5827077907915613,-1.4397049122610026,0.0127272254129783,0,2.729552361430654,-0.0119864804463213,0.4136916847628352,0,-1.9986557328189387,0.6776156383357846,-0.3097816063625525,0,0.299744058642778,-1.42521188067327,0.0835230325788424,0,2.356902401993366
858,858,5.431999999999657,-0.0135413241624101,0.1143599330206158,0,-1.4085896543530343,-0.4468869756040949,0.0222241066789184,0,-1.1091424602748996,1.119685671867918,-0.421450010350151,0,-1.9367938433172909,-0.0819676809393666,0.1130677880508977,0,2.0670787571868146,-0.4400587006811293,-0.0212668184367798,0,-0.7211027738829215,1.0967609601990975,0.6962177296697187,0,-1.5191099239948822,0.1094418181825351,0.4373708132697159,0,1.8687269845607248,0.6769828339967799,0.1752699447666559,0,0.5781957858184765,-1.4396436509001789,0.0161867639177261,0,2.726743043428286,-0.0103316690434283,0.4137994303989493,0,-2.005243979005761,0.676368393570461,-0.3125195766857789,0,0.3037598898818948,-1.4248728643046342,0.0851535675737002,0,2.360291959455345
